id,name,barcode,category
2debd91e-748a-4f03-ae81-062acfff14bc,Ratoeira Grande(G) Quatigua,7898575716432,Gaiolas
4156339c-6373-4aca-9975-63fafd1408f8,Ratoeira Porta Alcapao Peq 1102P,1245784512014,Geral
286eb195-0608-4a82-8b7a-973a1e3174f0,Red Stop 20ml,7893652015101,Remédios
44d09e61-ec9b-4291-b596-dd3897693334,Refil De Sacolas 4un,7898621531262,Utencílios
6b31f08f-ff92-4dd1-87cd-9d9059b6b813,Revipel Pocket 70g,7896006200659,Dermatológicos
0951fd25-e86b-4eed-a6d1-295447019b9b,"Revolution 12% P / Caes 10,1 - 20kg C / 1 Pepita 1,0ml",7898049718252,Remédios
9e1f33d4-cb3e-4698-848f-f6f175e69c62,"Revolution 12% P / Caes 2,6 - 5kg C / 1 Pepita 0,25ml",7898049718238,Remédios
61a9b444-ca11-447d-b137-8058bf9e8ddc,"Revolution 12% P / Caes 20,1 - 40kg C / 1 Pepita 2,0ml",7898049718269,Remédios
96531d88-9d70-4a8c-ab35-19f9ce183d4a,"Revolution 12% P / Caes 5,1 - 10kg C / 1 Pepita 0,50ml",7898049718245,Remédios
9e4bf912-549a-4218-99c4-5e468bb9363b,"Revolution 6% P / Filhotes 2,5kg C / 1 Pepita 0,25ml",087219051085,Remédios
b2f815b3-4f6a-49af-a464-99f58e93e4e4,"Revolution 6% P / Gatos 2,6 - 7,5kg C / 1 Pepita 0,75ml",7898049718221,Remédios
04420041-7fc8-4c4b-85ce-07d1fc8b138e,Ricinus Assept 50g,7898232032233,Cicatrizantes
e68c39bd-11c2-4c7c-9130-80e76a12c5e1,Rile X Ine 300 Palatavel C / 1 Comprimido,7897515655121,Antibióticos
a40be64d-9711-4e3c-94a3-c85ccfd23a25,Rile X Ine 600 Palatavel C / 1 Comprimido,7897515655138,Antibióticos
a91f876b-4f77-447a-807a-0d84558ee6de,Rile X Ine 75 Palatavel C / 1 Comprimido,7897515655114,Antibióticos
72f6fe03-8f70-4001-87bc-cbd3dcb64838,Rodelinha Recheado De Carne C / 3un,7899781601963,Petiscos
caeb29d1-d98a-4ba0-9b01-cd4f376712d5,Rodilon 25g C / 1un,7898739340053,Remédios
d4fdf9f5-f0bd-4a48-8499-68b37f83e2bc,Roevit Labcon 15ml,7896108802706,Itens P / Aquario
b26fb4ac-223d-4b03-9127-c9fd19a28c36,Roi Pequenos Roedores 500g,7896048909053,Geral
93b9d72b-2e22-40dc-a187-dae01f54b7f2,Roupa Bb Moda PET Cirurgica Femea N.7 15 A 25kg,1402536989856,Roupas P / Cão E Gato
d8d844ad-d8c5-4e48-9618-61469d0a6a7b,Roupa Bb Moda PET Vestido Charminho N:5,2545785412450,Roupas P / Cão E Gato
39539012-a132-4859-a0bd-7289bb085e41,Roupa Camisa Time N.6,1452145256321,Roupas P / Cão E Gato
043d115b-4290-4acf-bf77-b7da277f621a,Royal Canin Adulto Yorkshire Terrier 1kg,7896181214717,Rações Secas Cães
b18f43cb-21cf-41a0-97fa-b7014e5efa9d,"Royal Canin Caes Adulto Rg Diabetic 1,5kg",7896181216575,Rações Medicamentosas Cães
bf453885-682b-4dc5-9ad5-faf3b176575e,Royal Canin Caes Adulto Rg Gastro Intestinal 2kg,7896181213567,Rações Medicamentosas Cães
bb8cd998-d6d9-4863-a38d-97fbf1dc5409,"Royal Canin Caes Adulto Rg Gastro Intestinal Low Fat 1,5kg",7896181213703,Rações Medicamentosas Cães
1228b528-7c5f-4717-841e-c1e014e785e5,Royal Canin Caes Adulto Rg Hepatic 10kg,7896181213659,Rações Medicamentosas Cães
5f12a0d0-a06c-4c05-a6f3-181fae113a73,Royal Canin Caes Adulto Rg Hypoallergenic 2kg,7896181213543,Rações Medicamentosas Cães
8700ce41-d51e-43ab-b64b-126633a25040,"Royal Canin Caes Adulto Rg Obesity 1,5kg",7896181213581,Rações Medicamentosas Cães
98146ccf-7307-4193-8e31-a5c03a70b076,Royal Canin Caes Adulto Rg Obesity 10kg,7896181213598,Rações Medicamentosas Cães
5d2af737-ccb9-4830-907a-9644ca882a1a,Royal Canin Caes Adulto Rg Renal 2kg,7896181213529,Rações Medicamentosas Cães
6c5065eb-c3cf-46fd-bb5b-6a26e965ccf3,Royal Canin Caes Adulto Rg Urinary S / O 2kg,7896181213604,Rações Medicamentosas Cães
3ed4e0b6-338b-41c7-8128-0120ebfbf292,Royal Canin Caes Adulto Rp Mini Adult 1kg,7896181212089,Rações Secas Cães
9b0d0276-3386-4120-8d5e-d50df3d94c46,Royal Canin Caes Adulto Rp Mini Indoor 1kg,7896181212430,Rações Secas Cães
bb57b065-2ce2-4de8-aebb-6a62dc0edfd4,Royal Canin Caes Adulto Rp Mini Indoor 8+ 1kg,7896181216667,Rações Secas Cães
34cbe66d-7a75-4422-ab2b-8b52a04bdd5e,Royal Canin Caes Fil Gastro Intestinal 2kg,7896181216513,Rações Medicamentosas Cães
e0261864-88fd-4f38-9143-b4bad637451c,Royal Canin Caes Fil Mini Puppy 1kg,7896181212522,Rações Secas Cães
62ac65de-9b1e-40a5-9b54-e80cc7afed26,Royal Canin Fil Yorkshire Terrier 1kg,7896181214700,Rações Secas Cães
e04c5090-ce4a-442c-a8b3-787513c5e238,"Royal Canin Gatos Adulto Persian 1,5kg",7896181213284,Rações Secas Gatos
5abdd037-5ee3-4a63-b700-800b466b235d,Royal Canin Gatos Adulto Renal Special 400g,7908248302036,Rações Medicamentosas Gatos
7b5d1d8f-4fec-4c7e-ae82-db66e3b4fc0d,Royal Canin Gatos Adulto Urinary S / O 400g,7908248302043,Rações Medicamentosas Gatos
67d00e74-dea3-42b0-b245-ff4f0736cb4c,Royal Canin Premium Cat Adulto Vitalidade 1kg,7896181218678,Rações Secas Gatos
6f08e6b4-a2e4-4704-82f3-fa5be9e2d78c,Royal Canin Premium Cat Fil 1kg,7896181218692,Rações Secas Gatos
fe24dc28-e046-4e67-a675-3a2c5c51454e,Sabao De En X Ofre Simoes 80g,7896210503898,Higiene
ba2c41f1-4a3b-4e1e-a4a2-5d94ab90beaa,Sabonete Asuntol 80g,7891106000376,Higiene
cef679b7-dc4d-4a2a-915f-c29389dfd82c,Sabonete Granado De Coco 100g,7896512906557,Higiene
faaba634-0440-42e0-a19e-ce9e6d5601d8,Sabonete Granado En X Ofre 90g,7896512906564,Higiene
9cafbf5b-af5e-4a04-ad20-c61d0c52e532,Sabonete Granado Glicerina 90g,7896512906540,Higiene
80a547dc-292d-44e3-b629-da034ef4e4ba,Sabonete Ibasa 80g,7898031810056,Higiene
be8c695b-59d4-4391-ba80-f764792b0e87,Sabonete Pulkill 80g,7898200900175,Antiparasitario
ecc2de95-5d60-4081-85ae-7874b570be26,Sabonete Tiuran 80g,7898315810345,Sarnicidas
0aab227e-7888-46d0-a972-61ddd87934d5,Sache Cesar Adulto Cordeiro 85g,7896029017623,Rações Úmidas Cães
ea6f3a2f-6f59-49bc-9352-5a1e97eb6b92,Sache Cesar File Mignon 85g,7896029017593,Rações Úmidas Cães
a69ae5d0-bb3a-473c-9dd4-9f211c879d9f,Sache Pedigree Rp Cordeiro 100g,7896029022276,Rações Úmidas Cães
5aa4e48f-bf3a-467b-b2b7-0091a87993f4,Sache Premier Nattu Caes Rp Fran / Abob 85g,7897348208853,Rações Úmidas Cães
5ebea05c-b46c-4ad8-acf8-32bd28bad689,Sache Royal Canin Ageing +12 85g,7896181217480,Rações Úmidas Cães
c66ce556-022f-4991-b4b8-7bb1aaa12b6a,Sache Royal Canin Gato Cast Pedaços Ao Molho 85g,7896181217190,Rações Úmidas Gatos
c198774d-bbe2-4ee8-bd62-6afc78db06b5,Sache Royal Canin Instinctive +7 85g,7896181217497,Rações Úmidas Gatos
f0d854f3-7d47-4eac-8b64-9e892e4dcec8,Sache Royal Canin Instinctive 85g,7896181214113,Rações Medicamentosas Gatos
a1e67402-a3f5-4370-9cbe-c4dc82ab7dda,Sache Royal Canin Mini Adulto 85g,7896181222781,Rações Úmidas Cães
03e56467-cd2f-46c6-91b9-ab326e929c3a,Sache Royal Canin Mini Ageing 12+ 85g,7896181271345,Rações Úmidas Cães
e907ba9b-8442-486f-99ec-5f9c015a5a40,Sache Sheba Gato Carne 85g,7896029017647,Rações Úmidas Gatos
4a9283c9-fe99-4075-8aec-f38248026a0e,Sache Whiskas Atum 85g,7896029077641,Rações Úmidas Gatos
0686fe60-0f89-46a1-94d0-aa241244acb1,Sache Whiskas Cordeiro 85g,7896029077634,Rações Úmidas Gatos
b781e786-8c1c-4b12-8597-786dcc9a0c94,Sache Whiskas Frango 85g,7896029077696,Rações Úmidas Gatos
6738c1c5-f719-4e81-a663-97b7bb082af8,Sache Whiskas Salmao 85g,7896029077658,Rações Úmidas Gatos
278f2c4c-35f3-4905-9aa5-20cc71eb3da5,Saco Vazio,,Utencílios
e0356273-481a-4117-b45d-c6545fa368c6,Sanadog 125ml,7897085900096,Higiene
5da851a5-e9fc-4842-88c6-745c627f955c,Sanagogo 20ml,7896210503430,Higiene
b54c61d6-dc82-44e3-86d1-a071375d09ba,Sanol Condicionador Neutro 500ml,7896183305086,Higiene
921f7f75-ce8b-4808-90c2-357905943bbc,Sanol Condicionador Revitalizante 500ml,7896183301132,Higiene
74903dfb-d808-4db0-9fff-8cdb842d0849,Sanol Eliminador De Odor Tradicional 2l,7896183300630,Higiene
35683a63-1445-49b3-8add-ab38beab13b6,Sarnatyl Sabao Medicinal 100g,7898601270334,Higiene
e1f69371-7a3b-454a-9eda-1cd225f47287,Sarnavet Pomada 30g,7896210503492,Higiene
dcd999ed-243c-49da-9b95-657a1acdb1e4,Sbelt Cat 40ml / 44g,7898195862663,Suplementos Alimentares
20c0bb12-25f6-41f7-9956-a0b09d66536d,Sbelt Dog 40ml / 40g,7898195862373,Suplementos Alimentares
d686038c-1682-4a49-b92a-40e95afe9ad5,Sebocalm Spherulites 250ml,7897515653783,Dermatológicos
5c257a05-c787-48be-83df-ff7fa945cec8,Sebotrat O 200ml,7896006225775,Dermatológicos
93b6e01e-5293-4d2c-9a0e-9d3467554db1,Sebotrat S 200ml,7896006223429,Dermatológicos
f7aa0130-f7c8-4661-9288-c31467dc5f9c,Sec Lac 20 2Mg C / 1 Comprimido,7896006206163,Antiinflamatórios
63da2a60-870b-4de1-8b86-684b95992f40,"Sec Lac 5 0,5Mg C / 1 Comprimido",7896006206156,Antiinflamatórios
957083a8-904f-4f8f-b473-90c0149e468a,Seca Facil Au X Ilia Na Secagem Dos Pelos 120ml,7899781603028,Utencílios
7f30c849-fc57-4237-8bc0-2aefc1eb6410,Sellecta Sabores Trinca Ferro 5kg,7898905926432,Ração
9818d17a-626d-4745-a406-2e8e9c59846b,Shampoo Dog Neutro 500ml,7898907237611,Higiene
6ec49afe-ed78-42ac-bbbb-3ea4fad282c9,Shampoo E Cond. Petbrilho 2 Em 1 500ml,7898275011516,Higiene
d8c4d406-bac9-409f-b794-598eafe4fb55,Shampoo Mnt Equilibrio Dermico Sensy 250ml,7897455101467,Cães / Gatos
3f6f255b-779a-4425-95aa-5643ab986103,Shampoo Neutro Petbrilho 5l,7898275011578,Higiene
719cda7e-d822-4326-9e41-fc60036b5e98,Shampoo Oil Control Sensy 250ml,7897455101474,Cães / Gatos
afccb61c-1238-438e-bebb-69179f0c79e7,Shampoo PET Dermyl 300ml,7898232038952,Remédios
72d0815c-ff11-453b-a107-e18df56fda46,Shampoo Petbrilho 3 Em 1 Anti - Pulga 500ml,7898275012919,Higiene
e23dae2b-a1f3-4a2f-a34d-e2e77018148b,Shampoo Petbrilho Erva Sm 500ml,7898275013824,Higiene
9dc618f2-99e7-4bbf-ab68-b7d2137622dd,Shampoo Petbrilho Filhotes 500ml,7898275011479,Higiene
930ff19e-1b8e-42c0-ae40-c60a909a1c5c,Shampoo Petbrilho Neutro 500ml,7898275011486,Higiene
fa990f9b-8900-44d0-a02c-9d903e54b95b,Shampoo Petbrilho Pelos Claros 500ml,7898275011493,Higiene
2a48601a-0417-4d4c-9d0f-e94b4194315f,Shampoo Petbrilho Pelos Escuros 500ml,7898275011509,Higiene
10c66162-88a1-4fbc-81d7-89d2e8785532,Shampoo Sanol Filhotes 500ml,7896183301767,Higiene
c4f2ba29-c8ea-4544-8a63-ff479e819c0d,Shampoo Sanol Neutralizador De Odores 500ml,7896183306755,Higiene
e8e9f36f-937b-4543-9526-c7abf3d2d968,Shampoo Sanol P / Gatos 500ml,7896183305048,Higiene
8879d391-11f0-4631-b2f4-bad145ea46db,Shampoo Sanol Pelos Claros 500ml,7896183300821,Higiene
0d802695-3154-4f52-a7ef-473e2a458822,Shampoo Sanol Pelos Escuros 500ml,7896183300838,Higiene
e132784f-7b85-458c-b9aa-9bcbd76e441f,Shampoo Sebolytic 250ml,7897515656845,Dermatológicos
8f565c20-7640-4fb0-b702-10378f0f6383,Shampoo Tonalizante Pelos Claros Sanol 500ml,7896183306762,Higiene
b0b5c2c5-beaa-4fd3-90c1-786ea612ff98,Show Dog Gourmet 15kg,7897807200800,Rações Secas Cães
37ff30fa-c576-4b1e-b1cd-b7b63e423c4b,Show Dog Gourmet 25kg,7897807203085,Rações Secas Cães
0564231b-326c-45d5-9cc3-2b6117cda34a,Show Dog Original 15kg,7897807201913,Rações Secas Cães
524a644b-e303-4b11-a8e7-bc25e53fe929,Show Dog Original 25kg,,Rações Secas Cães
e7b31ac4-3bca-48db-bb66-aa262ad956be,Silitec Facil C / 30 Tabs,7898393752759,Suplementos Alimentares
2691148e-c71d-4340-865e-101c5a0f26de,Singestar Comprimidos C / 1 Comprimido,7791432013807,Anticoncepcionais
6c3438f2-fccb-4354-8fef-83636bff53b8,Siringa P / Passaros 10ml Cristino,7898964844678,Pássaros
7037ae9d-939b-4d91-a2b8-cda7abc717ef,Soft Care Dental Guard Suave Abrasao 85g,7898574023975,Higiene Oral
93ece4dc-e000-4bfb-83bd-a86023d3d176,Soft Care Dental Special Care 60g,7898574023982,Higiene Oral
3be19581-d3a2-4c13-bc73-824029cfcb59,Speed Dog Frango Assado 15kg,7898127060891,Rações Secas Cães
f0b7bd1b-bce8-4627-bdb6-3463a4e73844,Stomorgyl 10 C / 1 Comprimido,7898053770215,Antibióticos
82f61b81-0dab-4604-a7ec-0f1f69c5d768,Stomorgyl 2 C / 1 Comprimido,7898053770208,Antibióticos
e7e23ff1-660c-4bd1-82f9-344aafe68519,Stomorgyl 20 C / 1 Comprimido,7898053773643,Antibióticos
ff08489e-776f-4c40-829e-4f96800d0f13,Straik Gel Mata Baratas 10g,7898180570221,Remédios
135379f4-ac37-4bf2-9117-581fcb650206,Straik Gel Mata Formigas 10g,7898180570214,Remédios
ff91640c-7666-4234-8691-d40c56106496,Strondal Plus C / 4 Comprimido,7898121840857,Vermífugos
1605728d-efac-4fa4-9f35-732eac0ed855,Strong Spray 30ml,7898935931512,Homeopáticos
e29605a0-5e16-4162-8408-e370c2467850,Supre Gatos 90g,7898393750830,Remédios
dd25cdb0-ec37-432e-8a04-2dc98ea7f55b,Talfon Top 100g,7898121840826,Antiparasitario
bbec588c-cb9a-4b53-997d-8d84e6426393,Tapete Hig Peds 60 X 55Cm C / 30un,7898678320383,Higiene
c7d030ee-ede9-4c66-a21f-1328bbffafec,Tapete Hig Smart Pads 80 X 60Cm C / 30un,7898558463704,Higiene
95f929e6-1ddc-491f-aa09-490440a8ebe9,Tapete Higi. Smart Pads 80 X 60 C / 30 Und,,Higiene
c588f197-1462-49c9-a012-550688800e33,Tears 8ml,7798176420236,Colírios
aac4d5e2-923d-41e5-8a05-56ba23c94511,Terramicina Injetavel 20ml,7898049717712,Antibióticos
90bfb188-5042-4264-9a57-8582e356b9f0,Test Ph Tropical Labcon 15ml,7896108820021,Itens P / Aquario
e8d0638e-c3cb-4178-9555-d63a7a298d6f,Tetisarnol Spray 150ml 125g,7891126001292,Sarnicidas
fb599973-9145-452d-93f9-fb8c8cc9cd08,Thera X Plus Vermifugo 10kg 660Mg C / 1 Comprimido,7898006191036,Vermífugos
92b68f1f-541d-471d-baf8-9cbfcf49bd22,Thuya Avicola Naturrich 20ml,7898254040636,Tratamentos Aves
b582c741-0f1f-45b6-b349-9922e5bb979d,Tidy Cats Purina 2kg,7896015601164,Areia
eedc6751-04bc-4256-ae15-bed57fcc3ef5,Tiuran Aerossol 125ml,7898315810390,Sarnicidas
af37d4a9-9e3a-4d3b-b779-94f5c0c80880,Tiuran Solucao 100ml,7898315810413,Sarnicidas
09292be6-6abd-4f8b-b288-7ef7e3794bd6,Tiuran Solucao 30ml,7898315810406,Sarnicidas
5d2bb367-224c-4609-aa6b-e55d660daea7,Tobrama X Labyes 5ml,00030403,Remédios
7f64b3bd-3086-44e3-ad24-b000ea1cc381,"Top Dog 2,5kg C / 1 Comprimido",7898019866631,Vermífugos
4ecd72f5-e8f8-4dc8-aacb-405567018f50,Tossicanis X Arope 90ml,7896210503614,Remédios
5a4b3a13-3b48-42e6-8b20-a3ceaea68642,Triato X 40ml,7896185983350,Antiparasitario
2da24121-0dea-4030-a12e-6b26fd5d7944,Triato X Pulverizacao 200ml,7896185983312,Antiparasitario
c490a7e5-9598-429a-9d1a-3f1f22adcfb8,Trinca Pimenta 500g,7898941834128,Aves
0981d571-a1ab-4cb2-b06f-b2109ceb829f,Triple X Band Calopsita (E) Quatigua,7898154110323,Gaiolas
1ff78e69-8525-4731-b3d0-573e694d2762,Tussedan X Arope 100ml,7898416701924,Remédios
efefaa4f-94f3-473f-9a96-ba25a7827908,Tutano Caes Adulto Rg Carne 15kg,,Tutano Caes Sc
0a4bf54b-0538-4f58-8c30-0427d8655f2c,Tutano Filhotes 1kg,7898291690658,Rações Secas Cães
5cef223a-c45c-4ea1-b8a2-f48a821e9475,"Tutano Gatos Adulto Carne 10,1kg",,Tutano Gatos Sc
2b5cbbce-af3a-4355-b167-36031ca280fe,Tutano Gatos Adulto Cast Carne 10kg,,Tutano Gatos Sc
f7c74a7d-0365-4ce6-9496-957b9e1bae17,Tutano Light 2kg,7898291690610,Rações Secas Cães
09fd9d44-1054-41e1-84e7-3d72ecbcc5f6,Tutano Melhor Idade 1kg,7898291691662,Rações Secas Cães
b454419f-44b2-4596-ad3f-7ce145c1fe7d,Tutano Melhor Idade 3kg,7898291691679,Rações Secas Cães
71a7efcd-3e19-4ec5-b324-a543d13e0c66,Tutano Pequenas Raças 1kg,7898291691884,Rações Secas Cães
8435e38d-250d-49fc-8237-78c6f85b0877,Tylotrat Sm 20ml,7898079240419,Antibióticos
bc9d6cb1-c7fe-4a1e-8208-45e8278dea59,Unguento Plus Aerosol 400ml,7891317144081,Cicatrizantes
3c2da32d-2781-41c5-855b-0a4f02860ef1,Unguento Veterinario Lcr Simoes 40g,7896210500064,Cicatrizantes
2a7b0371-4049-4e18-8320-1d057b69f645,Urgent Care A / D Canina E Felina 156g,052742040332,Remédios
a37033c7-cc39-48fd-9a4a-1d16d76dbc35,Urso Fofinho La Toy,7896737100204,Petiscos
182edf84-5dfa-475f-974a-e4a12cbcde4a,Verme X Suspensao 20ml,7898121840574,Vermífugos
40c0bc76-332e-468b-b50d-7ed5f40c0a6b,Vermivet Filhote 20ml,7898201802287,Vermífugos
4e7658f5-8cbc-4099-8d55-b3fff07101c4,Vet Life Caes Adulto Hypoallergenic 2kg,7898604430971,Vetlife Caes Frasco
e8c30fa1-4c1b-4718-843a-7677a0c66921,Vet Life Caes Adulto Mini Hypoallergenic 2kg,7898604430988,Vetlife Caes Frasco
b2835ed0-bb01-40ea-89de-8b04c7eca0d1,Vet Life Caes Adulto Mini Obesity E Diabetic 2kg,7898604431022,Vetlife Caes Frasco
db5276ad-1330-4663-8c0c-4e977efee1c6,Vet Life Caes Adulto Mini Ultrahypo 2kg,7898604430605,Vetlife Caes Frasco
8fa1466d-453c-492c-a802-8b2d8aa97e79,Vet Life Caes Obesity E Diabetic 2kg,7898604431015,Vetlife Caes Frasco
d66cdd18-0be3-46c0-afe8-823c670ea102,Vetaglos Pomada 20g,7898053584751,Cicatrizantes
60e97da1-c2eb-4c07-8ebe-7751dab70706,Vetaglos Pomada 50g,7898053583143,Cicatrizantes
1c68c035-98ae-4d08-a034-f780650de9ed,Virkon S Desinfetante 50g,7898936195173,Higiene E X Terna
b7a251a0-cb39-4a27-91f4-6e3efa17704c,Vita - Vet C 30ml,7898053582795,Vitaminas
8dddddc9-6923-459b-989e-5d35fef4af7f,Vita Energy C / 60 Comprimido 60g,7898931477113,Vitaminas
50f839c2-4fb8-41a6-829e-bb33ef635012,Vita Energy Lactacao 120ml,7898951630109,Vitaminas
7e1898dd-b704-4e69-b579-0d9b8cfc5238,Vita Energy Oral 120ml,7898931477120,Vitaminas
e3b9ce48-8461-4ec6-90b1-d31438104ab2,Vitagold Potenciado 50ml,7898586870413,Vitaminas
d114eb86-affd-4efe-b9e6-82b0b94cdfc6,Vitaka Sm Injetavel 20ml,7898079240334,Anti Hemorrágico
9c4eff13-278d-4f82-b131-7a485e8221d6,Vitalimp Lavanda 1l,7898705932343,Homeopáticos
b40a7af4-d1e8-4195-81fd-0875aedac779,Vitapel C / 30 Comprimido,7797600000198,Remédios
b7e0239d-2e5c-4f42-8343-98ee93b69307,Vitta Nt Caes Adulto Rg Frango Varejo,7896532541073,Rações Varejo Cães
04b529d0-3750-471a-9fce-29c0422a5c3c,Vitta Nt Caes Adulto Rp Frango Varejo,1045236521782,Rações Varejo Cães
e29f714c-42e4-462a-ab5f-b118d851c84e,Vitta Nt Caes Caes Adulto Rg Carne / Arroz 15kg,7897348203063,Rações Secas Cães
874f6916-90da-48e0-98bc-fad30d34fc6a,Vitta Nt Caes Fil Rg Carne Varejo,9869356894753,Rações Varejo Cães
d3522318-ee06-4c2d-bff4-8369dde2a779,Vitta Nt Caes Fil Rg Frango Varejo,2148589534788,Rações Varejo Cães
d48031f6-ab7e-4dd1-8524-872adc3dcd13,Vitta Nt Caes Fil Rp Frango Varejo,7896029086827,Rações Varejo Cães
8df9e572-bea0-46fe-8b4c-46adcd470e53,Viveiro Medio Popular (P) 3095 Quatigua,7898575711284,Viveiro
c6844e52-c1a3-4f4c-a84c-ddfde805b49c,Viveiro Pequeno Popular (P) 3092 Quatigua,7898575711260,Viveiro
c970a85c-c0f0-4bb6-bd68-42a3acc77b9b,Viveiro Popular 101 (P) 3425 Quatigua,7898154110231,Viveiro
b9e434a1-b85b-43dd-8ef2-564b0cb4f5bf,Viveiro Popular 102 (P) 3428 Quatigua,7898154110248,Viveiro
0403efdf-8249-4390-b69f-cb3c527dbb43,Viveiro Popular C / Divis (P) 3098 Quatigua 1207,7898575711307,Viveiro
759bfae6-3bd8-41ac-ab38-49c6f01cf028,Viveiro Red.Cob. Chapa Conica P 752E,7898154110514,Gaiolas
6665ad25-d8d9-40b5-bff5-1da2e22a0a5d,Vp010 1481 Viveiro Telhado Duple X Calopsita Bragança,7898334814812,Viveiro
c540a590-baaf-4b93-8700-37f8832ff85b,Whiskas Castrados Pei X E Varejo,2074290000925,Rações Varejo Gatos
2714ffca-9e88-4c1c-a9a5-3b5a2150a59a,Whiskas Pei X E 1kg,7896029007129,Rações Secas Gatos
132ef283-d4f3-4be1-b70b-72c0eea7fab9,Whiskas Pei X E 3kg,7896029007426,Rações Secas Gatos
0f5c39cc-4d6c-4674-ab46-c3f1f3d559b8,Whiskas Pei X E 500g,7896029007020,Rações Secas Gatos
0013076e-64bf-4f33-a9a3-72e71824dfc1,Whiskas Pei X E E Frutos Do Mar 1kg,7896029089637,Rações Secas Gatos
8149f920-cbf4-403a-9b62-d351d10d3bfe,Whiskas Pei X E E Frutos Do Mar 500g,7896029089606,Rações Secas Gatos
d63df5d4-d873-467e-a924-bdf1324b0529,Zelotril 150Mg C / 1 Comprimido,7896006219309,Antibióticos
6f38a4eb-5259-49ce-9983-d5f6ae0cc9ef,Zelotril 50Mg C / 1 Comprimido,7896006200079,Antibióticos
53501477-09be-49f8-9ef4-102c3aeeaa44,Zelotril Oto 30ml,7896006200598,Tratamentos Otológicos
0f0e1770-3a3e-4786-ba58-eff92169d90a,Zitre X 500 C / 1 Comprimido,7898146300190,Antibióticos
d03d58b5-7288-442c-bfc4-abae82df882e,Zoofood Mistura De Sementes P / Trinca Ferro 400g,7898939851311,Aves
aba7f11c-7e4e-4787-8bb7-8103b4e67cbc,Zoofood Papinha P / Filhotes 250g,7898939851304,Aves
